ID,NumberofVisits,LnInc,Sex,LnAge,HHSize
2707,1,12.20607265,1,3.583518938,4
2708,4,11.37939407,1,3.713572067,3
2709,0,12.20607265,1,3.784189634,4
2710,0,12.20607265,1,2.772588722,4
2711,0,12.20607265,0,2.48490665,4
2712,0,10.02127059,1,2.995732274,2
2713,0,11.37939407,1,3.931825633,2
2714,0,11.37939407,0,3.688879454,2
2715,2,10.91508846,1,3.496507561,2
2716,0,10.53209621,0,2.63905733,5
2717,1,10.53209621,1,3.663561646,1
2718,0,10.91508846,0,3.496507561,2
2719,0,10.91508846,1,2.772588722,5
2720,0,10.91508846,0,3.713572067,5
2721,0,10.91508846,1,4.060443011,3
2722,0,11.73606902,1,3.828641396,4
2723,0,11.19134184,1,3.433987204,2
2724,0,9.528794103,1,2.944438979,2
2725,0,11.37939407,0,3.970291914,2
2726,0,11.19134184,1,3.044522438,3
2727,0,10.53209621,1,2.890371758,4
2728,0,11.73606902,1,2.833213344,3
